img1,img2,label
augmented_full3/page_57_t2.png,augmented_full3/page_313_t2.png,0
augmented_full3/page_58_t2.png,augmented_full3/page_60_t2.png,1
augmented_full3/page_58_t2.png,augmented_full3/page_88_t2.png,0
augmented_full3/page_59_t2.png,augmented_full3/page_61_t2.png,1
augmented_full3/page_59_t2.png,augmented_full3/page_311_t2.png,0
augmented_full3/page_60_t2.png,augmented_full3/page_62_t2.png,1
augmented_full3/page_60_t2.png,augmented_full3/page_280_t2.png,0
augmented_full3/page_61_t2.png,augmented_full3/page_63_t2.png,1
augmented_full3/page_61_t2.png,augmented_full3/page_287_t2.png,0
augmented_full3/page_62_t2.png,augmented_full3/page_64_t2.png,1
augmented_full3/page_62_t2.png,augmented_full3/page_88_t2.png,0
augmented_full3/page_63_t2.png,augmented_full3/page_65_t2.png,1
augmented_full3/page_63_t2.png,augmented_full3/page_407_t2.png,0
augmented_full3/page_64_t2.png,augmented_full3/page_66_t2.png,1
augmented_full3/page_64_t2.png,augmented_full3/page_320_t2.png,0
augmented_full3/page_65_t2.png,augmented_full3/page_67_t2.png,1
augmented_full3/page_65_t2.png,augmented_full3/page_277_t2.png,0
augmented_full3/page_66_t2.png,augmented_full3/page_68_t2.png,1
augmented_full3/page_66_t2.png,augmented_full3/page_326_t2.png,0
augmented_full3/page_67_t2.png,augmented_full3/page_69_t2.png,1
augmented_full3/page_67_t2.png,augmented_full3/page_343_t2.png,0
augmented_full3/page_68_t2.png,augmented_full3/page_70_t2.png,1
augmented_full3/page_68_t2.png,augmented_full3/page_298_t2.png,0
augmented_full3/page_69_t2.png,augmented_full3/page_71_t2.png,1
augmented_full3/page_69_t2.png,augmented_full3/page_323_t2.png,0
augmented_full3/page_70_t2.png,augmented_full3/page_72_t2.png,1
augmented_full3/page_70_t2.png,augmented_full3/page_290_t2.png,0
augmented_full3/page_71_t2.png,augmented_full3/page_73_t2.png,1
augmented_full3/page_71_t2.png,augmented_full3/page_283_t2.png,0
augmented_full3/page_72_t2.png,augmented_full3/page_74_t2.png,1
augmented_full3/page_72_t2.png,augmented_full3/page_286_t2.png,0
augmented_full3/page_73_t2.png,augmented_full3/page_75_t2.png,1
augmented_full3/page_73_t2.png,augmented_full3/page_277_t2.png,0
augmented_full3/page_74_t2.png,augmented_full3/page_76_t2.png,1
augmented_full3/page_74_t2.png,augmented_full3/page_328_t2.png,0
augmented_full3/page_75_t2.png,augmented_full3/page_77_t2.png,1
augmented_full3/page_75_t2.png,augmented_full3/page_279_t2.png,0
augmented_full3/page_76_t2.png,augmented_full3/page_78_t2.png,1
augmented_full3/page_76_t2.png,augmented_full3/page_84_t2.png,0
augmented_full3/page_77_t2.png,augmented_full3/page_79_t2.png,1
augmented_full3/page_77_t2.png,augmented_full3/page_343_t2.png,0
augmented_full3/page_78_t2.png,augmented_full3/page_80_t2.png,1
augmented_full3/page_78_t2.png,augmented_full3/page_90_t2.png,0
augmented_full3/page_79_t2.png,augmented_full3/page_81_t2.png,1
augmented_full3/page_79_t2.png,augmented_full3/page_279_t2.png,0
augmented_full3/page_80_t2.png,augmented_full3/page_82_t2.png,1
augmented_full3/page_80_t2.png,augmented_full3/page_340_t2.png,0
augmented_full3/page_81_t2.png,augmented_full3/page_83_t2.png,1
augmented_full3/page_81_t2.png,augmented_full3/page_319_t2.png,0
augmented_full3/page_82_t2.png,augmented_full3/page_84_t2.png,1
augmented_full3/page_82_t2.png,augmented_full3/page_416_t2.png,0
augmented_full3/page_83_t2.png,augmented_full3/page_85_t2.png,1
augmented_full3/page_83_t2.png,augmented_full3/page_303_t2.png,0
augmented_full3/page_84_t2.png,augmented_full3/page_86_t2.png,1
augmented_full3/page_84_t2.png,augmented_full3/page_336_t2.png,0
augmented_full3/page_85_t2.png,augmented_full3/page_87_t2.png,1
augmented_full3/page_85_t2.png,augmented_full3/page_285_t2.png,0
augmented_full3/page_86_t2.png,augmented_full3/page_88_t2.png,1
augmented_full3/page_86_t2.png,augmented_full3/page_288_t2.png,0
augmented_full3/page_87_t2.png,augmented_full3/page_89_t2.png,1
augmented_full3/page_87_t2.png,augmented_full3/page_291_t2.png,0
augmented_full3/page_88_t2.png,augmented_full3/page_90_t2.png,1
augmented_full3/page_88_t2.png,augmented_full3/page_278_t2.png,0
augmented_full3/page_277_t2.png,augmented_full3/page_279_t2.png,1
augmented_full3/page_277_t2.png,augmented_full3/page_413_t2.png,0
augmented_full3/page_278_t2.png,augmented_full3/page_280_t2.png,1
augmented_full3/page_278_t2.png,augmented_full3/page_282_t2.png,0
augmented_full3/page_279_t2.png,augmented_full3/page_281_t2.png,1
augmented_full3/page_279_t2.png,augmented_full3/page_417_t2.png,0
augmented_full3/page_280_t2.png,augmented_full3/page_282_t2.png,1
augmented_full3/page_280_t2.png,augmented_full3/page_326_t2.png,0
augmented_full3/page_281_t2.png,augmented_full3/page_283_t2.png,1
augmented_full3/page_281_t2.png,augmented_full3/page_329_t2.png,0
augmented_full3/page_282_t2.png,augmented_full3/page_284_t2.png,1
augmented_full3/page_282_t2.png,augmented_full3/page_416_t2.png,0
augmented_full3/page_283_t2.png,augmented_full3/page_285_t2.png,1
augmented_full3/page_283_t2.png,augmented_full3/page_297_t2.png,0
augmented_full3/page_284_t2.png,augmented_full3/page_286_t2.png,1
augmented_full3/page_284_t2.png,augmented_full3/page_304_t2.png,0
augmented_full3/page_285_t2.png,augmented_full3/page_287_t2.png,1
augmented_full3/page_285_t2.png,augmented_full3/page_289_t2.png,0
augmented_full3/page_286_t2.png,augmented_full3/page_288_t2.png,1
augmented_full3/page_286_t2.png,augmented_full3/page_290_t2.png,0
augmented_full3/page_287_t2.png,augmented_full3/page_289_t2.png,1
augmented_full3/page_287_t2.png,augmented_full3/page_409_t2.png,0
augmented_full3/page_288_t2.png,augmented_full3/page_290_t2.png,1
augmented_full3/page_288_t2.png,augmented_full3/page_302_t2.png,0
augmented_full3/page_289_t2.png,augmented_full3/page_291_t2.png,1
augmented_full3/page_289_t2.png,augmented_full3/page_335_t2.png,0
augmented_full3/page_290_t2.png,augmented_full3/page_292_t2.png,1
augmented_full3/page_290_t2.png,augmented_full3/page_306_t2.png,0
augmented_full3/page_291_t2.png,augmented_full3/page_293_t2.png,1
augmented_full3/page_291_t2.png,augmented_full3/page_343_t2.png,0
augmented_full3/page_292_t2.png,augmented_full3/page_294_t2.png,1
augmented_full3/page_292_t2.png,augmented_full3/page_304_t2.png,0
augmented_full3/page_293_t2.png,augmented_full3/page_295_t2.png,1
augmented_full3/page_293_t2.png,augmented_full3/page_343_t2.png,0
augmented_full3/page_294_t2.png,augmented_full3/page_296_t2.png,1
augmented_full3/page_294_t2.png,augmented_full3/page_410_t2.png,0
augmented_full3/page_295_t2.png,augmented_full3/page_297_t2.png,1
augmented_full3/page_295_t2.png,augmented_full3/page_341_t2.png,0
augmented_full3/page_296_t2.png,augmented_full3/page_298_t2.png,1
augmented_full3/page_296_t2.png,augmented_full3/page_318_t2.png,0
augmented_full3/page_297_t2.png,augmented_full3/page_299_t2.png,1
augmented_full3/page_297_t2.png,augmented_full3/page_309_t2.png,0
augmented_full3/page_298_t2.png,augmented_full3/page_300_t2.png,1
augmented_full3/page_298_t2.png,augmented_full3/page_306_t2.png,0
augmented_full3/page_299_t2.png,augmented_full3/page_301_t2.png,1
augmented_full3/page_299_t2.png,augmented_full3/page_339_t2.png,0
augmented_full3/page_300_t2.png,augmented_full3/page_302_t2.png,1
augmented_full3/page_300_t2.png,augmented_full3/page_326_t2.png,0
augmented_full3/page_301_t2.png,augmented_full3/page_303_t2.png,1
augmented_full3/page_301_t2.png,augmented_full3/page_335_t2.png,0
augmented_full3/page_302_t2.png,augmented_full3/page_304_t2.png,1
augmented_full3/page_302_t2.png,augmented_full3/page_310_t2.png,0
augmented_full3/page_303_t2.png,augmented_full3/page_305_t2.png,1
augmented_full3/page_303_t2.png,augmented_full3/page_325_t2.png,0
augmented_full3/page_304_t2.png,augmented_full3/page_306_t2.png,1
augmented_full3/page_304_t2.png,augmented_full3/page_344_t2.png,0
augmented_full3/page_305_t2.png,augmented_full3/page_307_t2.png,1
augmented_full3/page_305_t2.png,augmented_full3/page_311_t2.png,0
augmented_full3/page_306_t2.png,augmented_full3/page_308_t2.png,1
augmented_full3/page_306_t2.png,augmented_full3/page_318_t2.png,0
augmented_full3/page_307_t2.png,augmented_full3/page_309_t2.png,1
augmented_full3/page_307_t2.png,augmented_full3/page_413_t2.png,0
augmented_full3/page_308_t2.png,augmented_full3/page_310_t2.png,1
augmented_full3/page_308_t2.png,augmented_full3/page_334_t2.png,0
augmented_full3/page_309_t2.png,augmented_full3/page_311_t2.png,1
augmented_full3/page_309_t2.png,augmented_full3/page_409_t2.png,0
augmented_full3/page_310_t2.png,augmented_full3/page_312_t2.png,1
augmented_full3/page_310_t2.png,augmented_full3/page_340_t2.png,0
augmented_full3/page_311_t2.png,augmented_full3/page_313_t2.png,1
augmented_full3/page_311_t2.png,augmented_full3/page_421_t2.png,0
augmented_full3/page_312_t2.png,augmented_full3/page_314_t2.png,1
augmented_full3/page_312_t2.png,augmented_full3/page_322_t2.png,0
augmented_full3/page_313_t2.png,augmented_full3/page_315_t2.png,1
augmented_full3/page_313_t2.png,augmented_full3/page_331_t2.png,0
augmented_full3/page_314_t2.png,augmented_full3/page_316_t2.png,1
augmented_full3/page_314_t2.png,augmented_full3/page_324_t2.png,0
augmented_full3/page_315_t2.png,augmented_full3/page_317_t2.png,1
augmented_full3/page_315_t2.png,augmented_full3/page_337_t2.png,0
augmented_full3/page_316_t2.png,augmented_full3/page_318_t2.png,1
augmented_full3/page_316_t2.png,augmented_full3/page_340_t2.png,0
augmented_full3/page_317_t2.png,augmented_full3/page_319_t2.png,1
augmented_full3/page_317_t2.png,augmented_full3/page_329_t2.png,0
augmented_full3/page_318_t2.png,augmented_full3/page_320_t2.png,1
augmented_full3/page_318_t2.png,augmented_full3/page_334_t2.png,0
augmented_full3/page_319_t2.png,augmented_full3/page_321_t2.png,1
augmented_full3/page_319_t2.png,augmented_full3/page_337_t2.png,0
augmented_full3/page_320_t2.png,augmented_full3/page_322_t2.png,1
augmented_full3/page_320_t2.png,augmented_full3/page_410_t2.png,0
augmented_full3/page_321_t2.png,augmented_full3/page_323_t2.png,1
augmented_full3/page_321_t2.png,augmented_full3/page_419_t2.png,0
augmented_full3/page_322_t2.png,augmented_full3/page_324_t2.png,1
augmented_full3/page_322_t2.png,augmented_full3/page_340_t2.png,0
augmented_full3/page_323_t2.png,augmented_full3/page_325_t2.png,1
augmented_full3/page_323_t2.png,augmented_full3/page_341_t2.png,0
augmented_full3/page_324_t2.png,augmented_full3/page_326_t2.png,1
augmented_full3/page_324_t2.png,augmented_full3/page_408_t2.png,0
augmented_full3/page_325_t2.png,augmented_full3/page_327_t2.png,1
augmented_full3/page_325_t2.png,augmented_full3/page_341_t2.png,0
augmented_full3/page_326_t2.png,augmented_full3/page_328_t2.png,1
augmented_full3/page_326_t2.png,augmented_full3/page_336_t2.png,0
augmented_full3/page_327_t2.png,augmented_full3/page_329_t2.png,1
augmented_full3/page_327_t2.png,augmented_full3/page_341_t2.png,0
augmented_full3/page_328_t2.png,augmented_full3/page_330_t2.png,1
augmented_full3/page_328_t2.png,augmented_full3/page_412_t2.png,0
augmented_full3/page_329_t2.png,augmented_full3/page_331_t2.png,1
augmented_full3/page_329_t2.png,augmented_full3/page_417_t2.png,0
augmented_full3/page_330_t2.png,augmented_full3/page_332_t2.png,1
augmented_full3/page_330_t2.png,augmented_full3/page_422_t2.png,0
augmented_full3/page_331_t2.png,augmented_full3/page_333_t2.png,1
augmented_full3/page_331_t2.png,augmented_full3/page_409_t2.png,0
augmented_full3/page_332_t2.png,augmented_full3/page_334_t2.png,1
augmented_full3/page_332_t2.png,augmented_full3/page_414_t2.png,0
augmented_full3/page_333_t2.png,augmented_full3/page_335_t2.png,1
augmented_full3/page_333_t2.png,augmented_full3/page_409_t2.png,0
augmented_full3/page_334_t2.png,augmented_full3/page_336_t2.png,1
augmented_full3/page_334_t2.png,augmented_full3/page_414_t2.png,0
augmented_full3/page_335_t2.png,augmented_full3/page_337_t2.png,1
augmented_full3/page_335_t2.png,augmented_full3/page_407_t2.png,0
augmented_full3/page_336_t2.png,augmented_full3/page_338_t2.png,1
augmented_full3/page_336_t2.png,augmented_full3/page_420_t2.png,0
augmented_full3/page_337_t2.png,augmented_full3/page_339_t2.png,1
augmented_full3/page_337_t2.png,augmented_full3/page_413_t2.png,0
augmented_full3/page_338_t2.png,augmented_full3/page_340_t2.png,1
augmented_full3/page_338_t2.png,augmented_full3/page_408_t2.png,0
augmented_full3/page_339_t2.png,augmented_full3/page_341_t2.png,1
augmented_full3/page_339_t2.png,augmented_full3/page_417_t2.png,0
augmented_full3/page_340_t2.png,augmented_full3/page_342_t2.png,1
augmented_full3/page_340_t2.png,augmented_full3/page_408_t2.png,0
augmented_full3/page_341_t2.png,augmented_full3/page_343_t2.png,1
augmented_full3/page_341_t2.png,augmented_full3/page_407_t2.png,0
augmented_full3/page_342_t2.png,augmented_full3/page_344_t2.png,1
augmented_full3/page_342_t2.png,augmented_full3/page_414_t2.png,0
augmented_full3/page_407_t2.png,augmented_full3/page_409_t2.png,1
augmented_full3/page_407_t2.png,augmented_full3/page_411_t2.png,0
augmented_full3/page_408_t2.png,augmented_full3/page_410_t2.png,1
augmented_full3/page_408_t2.png,augmented_full3/page_422_t2.png,0
augmented_full3/page_409_t2.png,augmented_full3/page_411_t2.png,1
augmented_full3/page_409_t2.png,augmented_full3/page_421_t2.png,0
augmented_full3/page_410_t2.png,augmented_full3/page_412_t2.png,1
augmented_full3/page_410_t2.png,augmented_full3/page_422_t2.png,0
augmented_full3/page_411_t2.png,augmented_full3/page_413_t2.png,1
augmented_full3/page_411_t2.png,augmented_full3/page_417_t2.png,0
augmented_full3/page_412_t2.png,augmented_full3/page_414_t2.png,1
augmented_full3/page_412_t2.png,augmented_full3/page_416_t2.png,0
augmented_full3/page_413_t2.png,augmented_full3/page_415_t2.png,1
augmented_full3/page_413_t2.png,augmented_full3/page_417_t2.png,0
augmented_full3/page_414_t2.png,augmented_full3/page_416_t2.png,1
augmented_full3/page_414_t2.png,augmented_full3/page_420_t2.png,0
augmented_full3/page_415_t2.png,augmented_full3/page_417_t2.png,1
augmented_full3/page_415_t2.png,augmented_full3/page_419_t2.png,0
augmented_full3/page_416_t2.png,augmented_full3/page_418_t2.png,1
augmented_full3/page_416_t2.png,augmented_full3/page_420_t2.png,0
augmented_full3/page_417_t2.png,augmented_full3/page_419_t2.png,1
augmented_full3/page_417_t2.png,augmented_full3/page_421_t2.png,0
augmented_full3/page_418_t2.png,augmented_full3/page_420_t2.png,1
augmented_full3/page_418_t2.png,augmented_full3/page_422_t2.png,0
augmented_full3/page_05_t4.png,augmented_full3/page_07_t4.png,1
augmented_full3/page_05_t4.png,augmented_full3/page_83_t4.png,0
augmented_full3/page_06_t4.png,augmented_full3/page_08_t4.png,1
augmented_full3/page_06_t4.png,augmented_full3/page_340_t4.png,0
augmented_full3/page_07_t4.png,augmented_full3/page_09_t4.png,1
augmented_full3/page_07_t4.png,augmented_full3/page_333_t4.png,0
augmented_full3/page_08_t4.png,augmented_full3/page_10_t4.png,1
augmented_full3/page_08_t4.png,augmented_full3/page_408_t4.png,0
augmented_full3/page_09_t4.png,augmented_full3/page_11_t4.png,1
augmented_full3/page_09_t4.png,augmented_full3/page_411_t4.png,0
augmented_full3/page_10_t4.png,augmented_full3/page_12_t4.png,1
augmented_full3/page_10_t4.png,augmented_full3/page_88_t4.png,0
augmented_full3/page_11_t4.png,augmented_full3/page_13_t4.png,1
augmented_full3/page_11_t4.png,augmented_full3/page_51_t4.png,0
augmented_full3/page_28_t4.png,augmented_full3/page_30_t4.png,1
augmented_full3/page_28_t4.png,augmented_full3/page_338_t4.png,0
augmented_full3/page_29_t4.png,augmented_full3/page_31_t4.png,1
augmented_full3/page_29_t4.png,augmented_full3/page_421_t4.png,0
augmented_full3/page_30_t4.png,augmented_full3/page_32_t4.png,1
augmented_full3/page_30_t4.png,augmented_full3/page_74_t4.png,0
augmented_full3/page_31_t4.png,augmented_full3/page_33_t4.png,1
augmented_full3/page_31_t4.png,augmented_full3/page_343_t4.png,0
augmented_full3/page_32_t4.png,augmented_full3/page_34_t4.png,1
augmented_full3/page_32_t4.png,augmented_full3/page_278_t4.png,0
augmented_full3/page_33_t4.png,augmented_full3/page_35_t4.png,1
augmented_full3/page_33_t4.png,augmented_full3/page_45_t4.png,0
augmented_full3/page_34_t4.png,augmented_full3/page_36_t4.png,1
augmented_full3/page_34_t4.png,augmented_full3/page_280_t4.png,0
augmented_full3/page_35_t4.png,augmented_full3/page_37_t4.png,1
augmented_full3/page_35_t4.png,augmented_full3/page_49_t4.png,0
augmented_full3/page_36_t4.png,augmented_full3/page_38_t4.png,1
augmented_full3/page_36_t4.png,augmented_full3/page_284_t4.png,0
augmented_full3/page_37_t4.png,augmented_full3/page_39_t4.png,1
augmented_full3/page_37_t4.png,augmented_full3/page_45_t4.png,0
augmented_full3/page_38_t4.png,augmented_full3/page_40_t4.png,1
augmented_full3/page_38_t4.png,augmented_full3/page_64_t4.png,0
augmented_full3/page_39_t4.png,augmented_full3/page_41_t4.png,1
augmented_full3/page_39_t4.png,augmented_full3/page_343_t4.png,0
augmented_full3/page_40_t4.png,augmented_full3/page_42_t4.png,1
augmented_full3/page_40_t4.png,augmented_full3/page_292_t4.png,0
augmented_full3/page_41_t4.png,augmented_full3/page_43_t4.png,1
augmented_full3/page_41_t4.png,augmented_full3/page_333_t4.png,0
augmented_full3/page_42_t4.png,augmented_full3/page_44_t4.png,1
augmented_full3/page_42_t4.png,augmented_full3/page_320_t4.png,0
augmented_full3/page_43_t4.png,augmented_full3/page_45_t4.png,1
augmented_full3/page_43_t4.png,augmented_full3/page_411_t4.png,0
augmented_full3/page_44_t4.png,augmented_full3/page_46_t4.png,1
augmented_full3/page_44_t4.png,augmented_full3/page_280_t4.png,0
augmented_full3/page_45_t4.png,augmented_full3/page_47_t4.png,1
augmented_full3/page_45_t4.png,augmented_full3/page_419_t4.png,0
augmented_full3/page_46_t4.png,augmented_full3/page_48_t4.png,1
augmented_full3/page_46_t4.png,augmented_full3/page_290_t4.png,0
augmented_full3/page_47_t4.png,augmented_full3/page_49_t4.png,1
augmented_full3/page_47_t4.png,augmented_full3/page_415_t4.png,0
augmented_full3/page_48_t4.png,augmented_full3/page_50_t4.png,1
augmented_full3/page_48_t4.png,augmented_full3/page_310_t4.png,0
augmented_full3/page_49_t4.png,augmented_full3/page_51_t4.png,1
augmented_full3/page_49_t4.png,augmented_full3/page_409_t4.png,0
augmented_full3/page_50_t4.png,augmented_full3/page_52_t4.png,1
augmented_full3/page_50_t4.png,augmented_full3/page_292_t4.png,0
augmented_full3/page_51_t4.png,augmented_full3/page_53_t4.png,1
augmented_full3/page_51_t4.png,augmented_full3/page_73_t4.png,0
augmented_full3/page_52_t4.png,augmented_full3/page_54_t4.png,1
augmented_full3/page_52_t4.png,augmented_full3/page_420_t4.png,0
augmented_full3/page_53_t4.png,augmented_full3/page_55_t4.png,1
augmented_full3/page_53_t4.png,augmented_full3/page_415_t4.png,0
augmented_full3/page_54_t4.png,augmented_full3/page_56_t4.png,1
augmented_full3/page_54_t4.png,augmented_full3/page_80_t4.png,0
augmented_full3/page_55_t4.png,augmented_full3/page_57_t4.png,1
augmented_full3/page_55_t4.png,augmented_full3/page_325_t4.png,0
augmented_full3/page_56_t4.png,augmented_full3/page_58_t4.png,1
augmented_full3/page_56_t4.png,augmented_full3/page_68_t4.png,0
augmented_full3/page_57_t4.png,augmented_full3/page_59_t4.png,1
augmented_full3/page_57_t4.png,augmented_full3/page_77_t4.png,0
augmented_full3/page_58_t4.png,augmented_full3/page_60_t4.png,1
augmented_full3/page_58_t4.png,augmented_full3/page_320_t4.png,0
augmented_full3/page_59_t4.png,augmented_full3/page_61_t4.png,1
augmented_full3/page_59_t4.png,augmented_full3/page_75_t4.png,0
augmented_full3/page_60_t4.png,augmented_full3/page_62_t4.png,1
augmented_full3/page_60_t4.png,augmented_full3/page_296_t4.png,0
augmented_full3/page_61_t4.png,augmented_full3/page_63_t4.png,1
augmented_full3/page_61_t4.png,augmented_full3/page_305_t4.png,0
augmented_full3/page_62_t4.png,augmented_full3/page_64_t4.png,1
augmented_full3/page_62_t4.png,augmented_full3/page_88_t4.png,0
augmented_full3/page_63_t4.png,augmented_full3/page_65_t4.png,1
augmented_full3/page_63_t4.png,augmented_full3/page_319_t4.png,0
augmented_full3/page_64_t4.png,augmented_full3/page_66_t4.png,1
augmented_full3/page_64_t4.png,augmented_full3/page_288_t4.png,0
augmented_full3/page_65_t4.png,augmented_full3/page_67_t4.png,1
augmented_full3/page_65_t4.png,augmented_full3/page_73_t4.png,0
augmented_full3/page_66_t4.png,augmented_full3/page_68_t4.png,1
augmented_full3/page_66_t4.png,augmented_full3/page_330_t4.png,0
augmented_full3/page_67_t4.png,augmented_full3/page_69_t4.png,1
augmented_full3/page_67_t4.png,augmented_full3/page_303_t4.png,0
augmented_full3/page_68_t4.png,augmented_full3/page_70_t4.png,1
augmented_full3/page_68_t4.png,augmented_full3/page_280_t4.png,0
augmented_full3/page_69_t4.png,augmented_full3/page_71_t4.png,1
augmented_full3/page_69_t4.png,augmented_full3/page_283_t4.png,0
augmented_full3/page_70_t4.png,augmented_full3/page_72_t4.png,1
augmented_full3/page_70_t4.png,augmented_full3/page_302_t4.png,0
augmented_full3/page_71_t4.png,augmented_full3/page_73_t4.png,1
augmented_full3/page_71_t4.png,augmented_full3/page_287_t4.png,0
augmented_full3/page_72_t4.png,augmented_full3/page_74_t4.png,1
augmented_full3/page_72_t4.png,augmented_full3/page_338_t4.png,0
augmented_full3/page_73_t4.png,augmented_full3/page_75_t4.png,1
augmented_full3/page_73_t4.png,augmented_full3/page_317_t4.png,0
augmented_full3/page_74_t4.png,augmented_full3/page_76_t4.png,1
augmented_full3/page_74_t4.png,augmented_full3/page_314_t4.png,0
augmented_full3/page_75_t4.png,augmented_full3/page_77_t4.png,1
augmented_full3/page_75_t4.png,augmented_full3/page_299_t4.png,0
augmented_full3/page_76_t4.png,augmented_full3/page_78_t4.png,1
augmented_full3/page_76_t4.png,augmented_full3/page_286_t4.png,0
augmented_full3/page_77_t4.png,augmented_full3/page_79_t4.png,1
augmented_full3/page_77_t4.png,augmented_full3/page_325_t4.png,0
augmented_full3/page_78_t4.png,augmented_full3/page_80_t4.png,1
augmented_full3/page_78_t4.png,augmented_full3/page_296_t4.png,0
augmented_full3/page_79_t4.png,augmented_full3/page_81_t4.png,1
augmented_full3/page_79_t4.png,augmented_full3/page_311_t4.png,0
augmented_full3/page_80_t4.png,augmented_full3/page_82_t4.png,1
