img1,img2,label
augmented_full2/page_138_t1.png,augmented_full2/page_236_t1.png,0
augmented_full2/page_322_t3.png,augmented_full2/page_324_t3.png,1
augmented_full2/page_172_t2.png,augmented_full2/page_206_t2.png,0
augmented_full2/page_216_t2.png,augmented_full2/page_296_t2.png,0
augmented_full2/page_182_t1.png,augmented_full2/page_184_t1.png,1
augmented_full2/page_422_t2.png,augmented_full2/page_426_t2.png,0
augmented_full2/page_42_t3.png,augmented_full2/page_44_t3.png,1
augmented_full2/page_144_t4.png,augmented_full2/page_146_t4.png,1
augmented_full2/page_27_t1.png,augmented_full2/page_333_t1.png,0
augmented_full2/page_88_t4.png,augmented_full2/page_128_t4.png,0
augmented_full2/page_222_t1.png,augmented_full2/page_224_t1.png,1
augmented_full2/page_34_t3.png,augmented_full2/page_198_t3.png,0
augmented_full2/page_418_t3.png,augmented_full2/page_420_t3.png,1
augmented_full2/page_208_t4.png,augmented_full2/page_210_t4.png,1
augmented_full2/page_172_t3.png,augmented_full2/page_174_t3.png,1
augmented_full2/page_211_t0.png,augmented_full2/page_213_t0.png,1
augmented_full2/page_80_t1.png,augmented_full2/page_260_t1.png,0
augmented_full2/page_324_t4.png,augmented_full2/page_326_t4.png,1
augmented_full2/page_214_t4.png,augmented_full2/page_346_t4.png,0
augmented_full2/page_267_t0.png,augmented_full2/page_269_t0.png,1
augmented_full2/page_305_t4.png,augmented_full2/page_307_t4.png,1
augmented_full2/page_232_t4.png,augmented_full2/page_412_t4.png,0
augmented_full2/page_20_t3.png,augmented_full2/page_336_t3.png,0
augmented_full2/page_131_t0.png,augmented_full2/page_321_t0.png,0
augmented_full2/page_146_t4.png,augmented_full2/page_214_t4.png,0
augmented_full2/page_115_t4.png,augmented_full2/page_137_t4.png,0
augmented_full2/page_53_t3.png,augmented_full2/page_161_t3.png,0
augmented_full2/page_292_t0.png,augmented_full2/page_294_t0.png,1
augmented_full2/page_208_t1.png,augmented_full2/page_284_t1.png,0
augmented_full2/page_371_t2.png,augmented_full2/page_373_t2.png,1
augmented_full2/page_415_t3.png,augmented_full2/page_427_t3.png,0
augmented_full2/page_112_t0.png,augmented_full2/page_138_t0.png,0
augmented_full2/page_297_t1.png,augmented_full2/page_417_t1.png,0
augmented_full2/page_395_t2.png,augmented_full2/page_397_t2.png,1
augmented_full2/page_254_t2.png,augmented_full2/page_410_t2.png,0
augmented_full2/page_351_t3.png,augmented_full2/page_415_t3.png,0
augmented_full2/page_354_t1.png,augmented_full2/page_358_t1.png,0
augmented_full2/page_194_t0.png,augmented_full2/page_196_t0.png,1
augmented_full2/page_340_t1.png,augmented_full2/page_396_t1.png,0
augmented_full2/page_247_t2.png,augmented_full2/page_249_t2.png,1
augmented_full2/page_99_t1.png,augmented_full2/page_255_t1.png,0
augmented_full2/page_06_t4.png,augmented_full2/page_322_t4.png,0
augmented_full2/page_373_t1.png,augmented_full2/page_375_t1.png,1
augmented_full2/page_216_t0.png,augmented_full2/page_222_t0.png,0
augmented_full2/page_330_t1.png,augmented_full2/page_332_t1.png,1
augmented_full2/page_114_t0.png,augmented_full2/page_116_t0.png,1
augmented_full2/page_357_t3.png,augmented_full2/page_359_t3.png,1
augmented_full2/page_370_t0.png,augmented_full2/page_372_t0.png,1
augmented_full2/page_114_t4.png,augmented_full2/page_210_t4.png,0
augmented_full2/page_183_t0.png,augmented_full2/page_369_t0.png,0
augmented_full2/page_73_t1.png,augmented_full2/page_269_t1.png,0
augmented_full2/page_50_t1.png,augmented_full2/page_52_t1.png,1
augmented_full2/page_148_t3.png,augmented_full2/page_316_t3.png,0
augmented_full2/page_55_t2.png,augmented_full2/page_71_t2.png,0
augmented_full2/page_296_t2.png,augmented_full2/page_394_t2.png,0
augmented_full2/page_130_t1.png,augmented_full2/page_132_t1.png,1
augmented_full2/page_321_t3.png,augmented_full2/page_323_t3.png,1
augmented_full2/page_289_t2.png,augmented_full2/page_291_t2.png,1
augmented_full2/page_244_t4.png,augmented_full2/page_246_t4.png,1
augmented_full2/page_342_t3.png,augmented_full2/page_376_t3.png,0
augmented_full2/page_193_t3.png,augmented_full2/page_195_t3.png,1
augmented_full2/page_44_t3.png,augmented_full2/page_46_t3.png,1
augmented_full2/page_106_t2.png,augmented_full2/page_108_t2.png,1
augmented_full2/page_57_t1.png,augmented_full2/page_59_t1.png,1
augmented_full2/page_287_t1.png,augmented_full2/page_337_t1.png,0
augmented_full2/page_234_t0.png,augmented_full2/page_236_t0.png,1
augmented_full2/page_174_t4.png,augmented_full2/page_252_t4.png,0
augmented_full2/page_374_t2.png,augmented_full2/page_376_t2.png,1
augmented_full2/page_390_t3.png,augmented_full2/page_392_t3.png,1
augmented_full2/page_288_t2.png,augmented_full2/page_290_t2.png,1
augmented_full2/page_26_t4.png,augmented_full2/page_28_t4.png,1
augmented_full2/page_320_t3.png,augmented_full2/page_322_t3.png,1
augmented_full2/page_223_t3.png,augmented_full2/page_225_t3.png,1
augmented_full2/page_229_t3.png,augmented_full2/page_381_t3.png,0
augmented_full2/page_281_t2.png,augmented_full2/page_387_t2.png,0
augmented_full2/page_326_t4.png,augmented_full2/page_328_t4.png,1
augmented_full2/page_120_t2.png,augmented_full2/page_390_t2.png,0
augmented_full2/page_335_t4.png,augmented_full2/page_397_t4.png,0
augmented_full2/page_96_t1.png,augmented_full2/page_98_t1.png,1
augmented_full2/page_65_t0.png,augmented_full2/page_89_t0.png,0
augmented_full2/page_385_t2.png,augmented_full2/page_395_t2.png,0
augmented_full2/page_16_t4.png,augmented_full2/page_18_t4.png,1
augmented_full2/page_244_t3.png,augmented_full2/page_246_t3.png,1
augmented_full2/page_321_t1.png,augmented_full2/page_323_t1.png,1
augmented_full2/page_271_t0.png,augmented_full2/page_405_t0.png,0
augmented_full2/page_249_t4.png,augmented_full2/page_251_t4.png,1
augmented_full2/page_99_t4.png,augmented_full2/page_101_t4.png,1
augmented_full2/page_254_t0.png,augmented_full2/page_348_t0.png,0
augmented_full2/page_186_t3.png,augmented_full2/page_354_t3.png,0
augmented_full2/page_403_t0.png,augmented_full2/page_409_t0.png,0
augmented_full2/page_113_t1.png,augmented_full2/page_411_t1.png,0
augmented_full2/page_60_t4.png,augmented_full2/page_140_t4.png,0
augmented_full2/page_241_t4.png,augmented_full2/page_329_t4.png,0
augmented_full2/page_22_t2.png,augmented_full2/page_24_t2.png,1
augmented_full2/page_212_t2.png,augmented_full2/page_214_t2.png,1
augmented_full2/page_180_t3.png,augmented_full2/page_376_t3.png,0
augmented_full2/page_34_t2.png,augmented_full2/page_234_t2.png,0
augmented_full2/page_215_t2.png,augmented_full2/page_217_t2.png,1
augmented_full2/page_07_t1.png,augmented_full2/page_09_t1.png,1
augmented_full2/page_177_t3.png,augmented_full2/page_179_t3.png,1
augmented_full2/page_220_t4.png,augmented_full2/page_338_t4.png,0
augmented_full2/page_261_t4.png,augmented_full2/page_275_t4.png,0
augmented_full2/page_249_t3.png,augmented_full2/page_397_t3.png,0
augmented_full2/page_186_t2.png,augmented_full2/page_188_t2.png,1
augmented_full2/page_355_t1.png,augmented_full2/page_413_t1.png,0
augmented_full2/page_85_t1.png,augmented_full2/page_159_t1.png,0
augmented_full2/page_193_t1.png,augmented_full2/page_289_t1.png,0
augmented_full2/page_116_t0.png,augmented_full2/page_240_t0.png,0
augmented_full2/page_353_t3.png,augmented_full2/page_355_t3.png,1
augmented_full2/page_139_t1.png,augmented_full2/page_141_t1.png,1
augmented_full2/page_248_t2.png,augmented_full2/page_250_t2.png,1
augmented_full2/page_53_t2.png,augmented_full2/page_55_t2.png,1
augmented_full2/page_264_t0.png,augmented_full2/page_266_t0.png,1
augmented_full2/page_395_t2.png,augmented_full2/page_415_t2.png,0
augmented_full2/page_84_t3.png,augmented_full2/page_86_t3.png,1
augmented_full2/page_209_t3.png,augmented_full2/page_211_t3.png,1
augmented_full2/page_80_t0.png,augmented_full2/page_82_t0.png,1
augmented_full2/page_237_t4.png,augmented_full2/page_239_t4.png,1
augmented_full2/page_323_t1.png,augmented_full2/page_339_t1.png,0
augmented_full2/page_353_t4.png,augmented_full2/page_355_t4.png,1
augmented_full2/page_230_t2.png,augmented_full2/page_356_t2.png,0
augmented_full2/page_146_t2.png,augmented_full2/page_280_t2.png,0
augmented_full2/page_266_t2.png,augmented_full2/page_268_t2.png,1
augmented_full2/page_304_t1.png,augmented_full2/page_394_t1.png,0
augmented_full2/page_178_t0.png,augmented_full2/page_180_t0.png,1
augmented_full2/page_64_t0.png,augmented_full2/page_66_t0.png,1
augmented_full2/page_75_t1.png,augmented_full2/page_263_t1.png,0
augmented_full2/page_106_t0.png,augmented_full2/page_108_t0.png,1
augmented_full2/page_348_t2.png,augmented_full2/page_350_t2.png,1
augmented_full2/page_295_t3.png,augmented_full2/page_387_t3.png,0
augmented_full2/page_52_t4.png,augmented_full2/page_54_t4.png,1
augmented_full2/page_320_t0.png,augmented_full2/page_322_t0.png,1
augmented_full2/page_337_t4.png,augmented_full2/page_363_t4.png,0
augmented_full2/page_349_t4.png,augmented_full2/page_351_t4.png,1
augmented_full2/page_338_t4.png,augmented_full2/page_408_t4.png,0
augmented_full2/page_120_t0.png,augmented_full2/page_122_t0.png,1
augmented_full2/page_274_t4.png,augmented_full2/page_276_t4.png,1
augmented_full2/page_421_t0.png,augmented_full2/page_423_t0.png,1
augmented_full2/page_55_t3.png,augmented_full2/page_341_t3.png,0
augmented_full2/page_15_t3.png,augmented_full2/page_17_t3.png,1
augmented_full2/page_360_t1.png,augmented_full2/page_390_t1.png,0
augmented_full2/page_128_t2.png,augmented_full2/page_130_t2.png,1
augmented_full2/page_107_t4.png,augmented_full2/page_121_t4.png,0
augmented_full2/page_318_t4.png,augmented_full2/page_320_t4.png,1
augmented_full2/page_386_t0.png,augmented_full2/page_388_t0.png,1
augmented_full2/page_133_t0.png,augmented_full2/page_187_t0.png,0
augmented_full2/page_13_t0.png,augmented_full2/page_271_t0.png,0
augmented_full2/page_276_t0.png,augmented_full2/page_350_t0.png,0
augmented_full2/page_17_t3.png,augmented_full2/page_19_t3.png,1
augmented_full2/page_28_t1.png,augmented_full2/page_318_t1.png,0
augmented_full2/page_345_t1.png,augmented_full2/page_357_t1.png,0
augmented_full2/page_217_t3.png,augmented_full2/page_235_t3.png,0
augmented_full2/page_418_t3.png,augmented_full2/page_422_t3.png,0
augmented_full2/page_185_t1.png,augmented_full2/page_285_t1.png,0
augmented_full2/page_188_t4.png,augmented_full2/page_216_t4.png,0
augmented_full2/page_05_t0.png,augmented_full2/page_07_t0.png,1
augmented_full2/page_79_t2.png,augmented_full2/page_145_t2.png,0
augmented_full2/page_98_t4.png,augmented_full2/page_100_t4.png,1
augmented_full2/page_337_t0.png,augmented_full2/page_397_t0.png,0
augmented_full2/page_199_t1.png,augmented_full2/page_375_t1.png,0
augmented_full2/page_11_t2.png,augmented_full2/page_421_t2.png,0
augmented_full2/page_41_t4.png,augmented_full2/page_199_t4.png,0
augmented_full2/page_96_t4.png,augmented_full2/page_218_t4.png,0
augmented_full2/page_361_t1.png,augmented_full2/page_407_t1.png,0
augmented_full2/page_128_t1.png,augmented_full2/page_222_t1.png,0
augmented_full2/page_311_t0.png,augmented_full2/page_313_t0.png,1
augmented_full2/page_40_t0.png,augmented_full2/page_42_t0.png,1
augmented_full2/page_281_t4.png,augmented_full2/page_283_t4.png,1
augmented_full2/page_41_t2.png,augmented_full2/page_283_t2.png,0
augmented_full2/page_09_t2.png,augmented_full2/page_49_t2.png,0
augmented_full2/page_21_t4.png,augmented_full2/page_141_t4.png,0
augmented_full2/page_64_t3.png,augmented_full2/page_66_t3.png,1
augmented_full2/page_412_t3.png,augmented_full2/page_422_t3.png,0
augmented_full2/page_50_t4.png,augmented_full2/page_52_t4.png,1
augmented_full2/page_290_t2.png,augmented_full2/page_292_t2.png,1
augmented_full2/page_244_t0.png,augmented_full2/page_304_t0.png,0
augmented_full2/page_300_t1.png,augmented_full2/page_414_t1.png,0
augmented_full2/page_219_t0.png,augmented_full2/page_405_t0.png,0
augmented_full2/page_253_t3.png,augmented_full2/page_413_t3.png,0
augmented_full2/page_103_t1.png,augmented_full2/page_291_t1.png,0
augmented_full2/page_255_t4.png,augmented_full2/page_303_t4.png,0
augmented_full2/page_410_t1.png,augmented_full2/page_412_t1.png,1
augmented_full2/page_135_t1.png,augmented_full2/page_383_t1.png,0
augmented_full2/page_62_t1.png,augmented_full2/page_64_t1.png,1
augmented_full2/page_371_t0.png,augmented_full2/page_409_t0.png,0
augmented_full2/page_187_t1.png,augmented_full2/page_189_t1.png,1
augmented_full2/page_45_t3.png,augmented_full2/page_47_t3.png,1
augmented_full2/page_236_t4.png,augmented_full2/page_238_t4.png,1
augmented_full2/page_370_t2.png,augmented_full2/page_372_t2.png,1
augmented_full2/page_417_t0.png,augmented_full2/page_419_t0.png,1
augmented_full2/page_75_t3.png,augmented_full2/page_77_t3.png,1
augmented_full2/page_65_t1.png,augmented_full2/page_67_t1.png,1
augmented_full2/page_57_t2.png,augmented_full2/page_59_t2.png,1
augmented_full2/page_413_t0.png,augmented_full2/page_415_t0.png,1
augmented_full2/page_417_t2.png,augmented_full2/page_419_t2.png,1
augmented_full2/page_75_t2.png,augmented_full2/page_77_t2.png,1
augmented_full2/page_385_t3.png,augmented_full2/page_387_t3.png,1
augmented_full2/page_108_t4.png,augmented_full2/page_388_t4.png,0
augmented_full2/page_186_t3.png,augmented_full2/page_188_t3.png,1
augmented_full2/page_364_t0.png,augmented_full2/page_366_t0.png,1
augmented_full2/page_283_t3.png,augmented_full2/page_355_t3.png,0
augmented_full2/page_155_t4.png,augmented_full2/page_157_t4.png,1
augmented_full2/page_239_t3.png,augmented_full2/page_241_t3.png,1
augmented_full2/page_63_t4.png,augmented_full2/page_213_t4.png,0
augmented_full2/page_359_t0.png,augmented_full2/page_361_t0.png,1
augmented_full2/page_177_t1.png,augmented_full2/page_317_t1.png,0
augmented_full2/page_05_t2.png,augmented_full2/page_193_t2.png,0
augmented_full2/page_212_t3.png,augmented_full2/page_214_t3.png,1
augmented_full2/page_287_t2.png,augmented_full2/page_355_t2.png,0
augmented_full2/page_168_t2.png,augmented_full2/page_170_t2.png,1
augmented_full2/page_400_t3.png,augmented_full2/page_402_t3.png,1
augmented_full2/page_174_t3.png,augmented_full2/page_180_t3.png,0
augmented_full2/page_96_t4.png,augmented_full2/page_98_t4.png,1
augmented_full2/page_263_t0.png,augmented_full2/page_275_t0.png,0
augmented_full2/page_293_t4.png,augmented_full2/page_295_t4.png,1
augmented_full2/page_78_t3.png,augmented_full2/page_316_t3.png,0
augmented_full2/page_89_t1.png,augmented_full2/page_91_t1.png,1
augmented_full2/page_205_t2.png,augmented_full2/page_207_t2.png,1
augmented_full2/page_250_t4.png,augmented_full2/page_252_t4.png,1
augmented_full2/page_364_t1.png,augmented_full2/page_428_t1.png,0
augmented_full2/page_128_t1.png,augmented_full2/page_130_t1.png,1
augmented_full2/page_121_t3.png,augmented_full2/page_267_t3.png,0
augmented_full2/page_250_t2.png,augmented_full2/page_252_t2.png,1
augmented_full2/page_40_t4.png,augmented_full2/page_42_t4.png,1
augmented_full2/page_94_t1.png,augmented_full2/page_96_t1.png,1
augmented_full2/page_327_t1.png,augmented_full2/page_347_t1.png,0
augmented_full2/page_199_t1.png,augmented_full2/page_201_t1.png,1
augmented_full2/page_183_t1.png,augmented_full2/page_185_t1.png,1
augmented_full2/page_19_t3.png,augmented_full2/page_307_t3.png,0
augmented_full2/page_62_t1.png,augmented_full2/page_132_t1.png,0
augmented_full2/page_283_t4.png,augmented_full2/page_353_t4.png,0
augmented_full2/page_135_t2.png,augmented_full2/page_137_t2.png,1
augmented_full2/page_123_t0.png,augmented_full2/page_201_t0.png,0
augmented_full2/page_73_t3.png,augmented_full2/page_315_t3.png,0
augmented_full2/page_341_t0.png,augmented_full2/page_343_t0.png,1
augmented_full2/page_99_t0.png,augmented_full2/page_223_t0.png,0
augmented_full2/page_309_t1.png,augmented_full2/page_349_t1.png,0
augmented_full2/page_11_t3.png,augmented_full2/page_13_t3.png,1
augmented_full2/page_239_t1.png,augmented_full2/page_421_t1.png,0
augmented_full2/page_375_t1.png,augmented_full2/page_377_t1.png,1
augmented_full2/page_89_t3.png,augmented_full2/page_261_t3.png,0
augmented_full2/page_37_t1.png,augmented_full2/page_215_t1.png,0
augmented_full2/page_340_t4.png,augmented_full2/page_382_t4.png,0
augmented_full2/page_06_t2.png,augmented_full2/page_08_t2.png,1
augmented_full2/page_103_t2.png,augmented_full2/page_105_t2.png,1
augmented_full2/page_345_t4.png,augmented_full2/page_351_t4.png,0
augmented_full2/page_212_t1.png,augmented_full2/page_420_t1.png,0
augmented_full2/page_249_t4.png,augmented_full2/page_389_t4.png,0
augmented_full2/page_168_t2.png,augmented_full2/page_306_t2.png,0
augmented_full2/page_44_t0.png,augmented_full2/page_46_t0.png,1
augmented_full2/page_173_t1.png,augmented_full2/page_175_t1.png,1
augmented_full2/page_159_t2.png,augmented_full2/page_161_t2.png,1
augmented_full2/page_395_t4.png,augmented_full2/page_397_t4.png,1
augmented_full2/page_192_t1.png,augmented_full2/page_290_t1.png,0
augmented_full2/page_411_t4.png,augmented_full2/page_417_t4.png,0
augmented_full2/page_343_t2.png,augmented_full2/page_349_t2.png,0
augmented_full2/page_128_t0.png,augmented_full2/page_334_t0.png,0
augmented_full2/page_224_t0.png,augmented_full2/page_226_t0.png,1
augmented_full2/page_71_t2.png,augmented_full2/page_307_t2.png,0
augmented_full2/page_297_t4.png,augmented_full2/page_347_t4.png,0
augmented_full2/page_280_t0.png,augmented_full2/page_282_t0.png,1
