img1,img2,label
manuscript_images2/page_84.jpg,manuscript_images2/page_398.jpg,0
manuscript_images2/page_85.jpg,manuscript_images2/page_87.jpg,1
manuscript_images2/page_85.jpg,manuscript_images2/page_423.jpg,0
manuscript_images2/page_86.jpg,manuscript_images2/page_88.jpg,1
manuscript_images2/page_86.jpg,manuscript_images2/page_410.jpg,0
manuscript_images2/page_87.jpg,manuscript_images2/page_89.jpg,1
manuscript_images2/page_87.jpg,manuscript_images2/page_399.jpg,0
manuscript_images2/page_88.jpg,manuscript_images2/page_90.jpg,1
manuscript_images2/page_88.jpg,manuscript_images2/page_312.jpg,0
manuscript_images2/page_89.jpg,manuscript_images2/page_91.jpg,1
manuscript_images2/page_89.jpg,manuscript_images2/page_255.jpg,0
manuscript_images2/page_90.jpg,manuscript_images2/page_92.jpg,1
manuscript_images2/page_90.jpg,manuscript_images2/page_228.jpg,0
manuscript_images2/page_91.jpg,manuscript_images2/page_93.jpg,1
manuscript_images2/page_91.jpg,manuscript_images2/page_255.jpg,0
manuscript_images2/page_92.jpg,manuscript_images2/page_94.jpg,1
manuscript_images2/page_92.jpg,manuscript_images2/page_112.jpg,0
manuscript_images2/page_93.jpg,manuscript_images2/page_95.jpg,1
manuscript_images2/page_93.jpg,manuscript_images2/page_313.jpg,0
manuscript_images2/page_94.jpg,manuscript_images2/page_96.jpg,1
manuscript_images2/page_94.jpg,manuscript_images2/page_180.jpg,0
manuscript_images2/page_95.jpg,manuscript_images2/page_97.jpg,1
manuscript_images2/page_95.jpg,manuscript_images2/page_253.jpg,0
manuscript_images2/page_96.jpg,manuscript_images2/page_98.jpg,1
manuscript_images2/page_96.jpg,manuscript_images2/page_102.jpg,0
manuscript_images2/page_97.jpg,manuscript_images2/page_99.jpg,1
manuscript_images2/page_97.jpg,manuscript_images2/page_403.jpg,0
manuscript_images2/page_98.jpg,manuscript_images2/page_100.jpg,1
manuscript_images2/page_98.jpg,manuscript_images2/page_138.jpg,0
manuscript_images2/page_99.jpg,manuscript_images2/page_101.jpg,1
manuscript_images2/page_99.jpg,manuscript_images2/page_373.jpg,0
manuscript_images2/page_100.jpg,manuscript_images2/page_102.jpg,1
manuscript_images2/page_100.jpg,manuscript_images2/page_342.jpg,0
manuscript_images2/page_101.jpg,manuscript_images2/page_103.jpg,1
manuscript_images2/page_101.jpg,manuscript_images2/page_391.jpg,0
manuscript_images2/page_102.jpg,manuscript_images2/page_104.jpg,1
manuscript_images2/page_102.jpg,manuscript_images2/page_220.jpg,0
manuscript_images2/page_103.jpg,manuscript_images2/page_105.jpg,1
manuscript_images2/page_103.jpg,manuscript_images2/page_351.jpg,0
manuscript_images2/page_104.jpg,manuscript_images2/page_106.jpg,1
manuscript_images2/page_104.jpg,manuscript_images2/page_282.jpg,0
manuscript_images2/page_105.jpg,manuscript_images2/page_107.jpg,1
manuscript_images2/page_105.jpg,manuscript_images2/page_307.jpg,0
manuscript_images2/page_106.jpg,manuscript_images2/page_108.jpg,1
manuscript_images2/page_106.jpg,manuscript_images2/page_318.jpg,0
manuscript_images2/page_107.jpg,manuscript_images2/page_109.jpg,1
manuscript_images2/page_107.jpg,manuscript_images2/page_401.jpg,0
manuscript_images2/page_108.jpg,manuscript_images2/page_110.jpg,1
manuscript_images2/page_108.jpg,manuscript_images2/page_280.jpg,0
manuscript_images2/page_109.jpg,manuscript_images2/page_111.jpg,1
manuscript_images2/page_109.jpg,manuscript_images2/page_113.jpg,0
manuscript_images2/page_110.jpg,manuscript_images2/page_112.jpg,1
manuscript_images2/page_110.jpg,manuscript_images2/page_146.jpg,0
manuscript_images2/page_111.jpg,manuscript_images2/page_113.jpg,1
manuscript_images2/page_111.jpg,manuscript_images2/page_149.jpg,0
manuscript_images2/page_112.jpg,manuscript_images2/page_114.jpg,1
manuscript_images2/page_112.jpg,manuscript_images2/page_276.jpg,0
manuscript_images2/page_113.jpg,manuscript_images2/page_115.jpg,1
manuscript_images2/page_113.jpg,manuscript_images2/page_353.jpg,0
manuscript_images2/page_114.jpg,manuscript_images2/page_116.jpg,1
manuscript_images2/page_114.jpg,manuscript_images2/page_348.jpg,0
manuscript_images2/page_115.jpg,manuscript_images2/page_117.jpg,1
manuscript_images2/page_115.jpg,manuscript_images2/page_283.jpg,0
manuscript_images2/page_116.jpg,manuscript_images2/page_118.jpg,1
manuscript_images2/page_116.jpg,manuscript_images2/page_258.jpg,0
manuscript_images2/page_117.jpg,manuscript_images2/page_119.jpg,1
manuscript_images2/page_117.jpg,manuscript_images2/page_401.jpg,0
manuscript_images2/page_118.jpg,manuscript_images2/page_120.jpg,1
manuscript_images2/page_118.jpg,manuscript_images2/page_262.jpg,0
manuscript_images2/page_119.jpg,manuscript_images2/page_121.jpg,1
manuscript_images2/page_119.jpg,manuscript_images2/page_203.jpg,0
manuscript_images2/page_120.jpg,manuscript_images2/page_122.jpg,1
manuscript_images2/page_120.jpg,manuscript_images2/page_294.jpg,0
manuscript_images2/page_121.jpg,manuscript_images2/page_123.jpg,1
manuscript_images2/page_121.jpg,manuscript_images2/page_293.jpg,0
manuscript_images2/page_122.jpg,manuscript_images2/page_124.jpg,1
manuscript_images2/page_122.jpg,manuscript_images2/page_226.jpg,0
manuscript_images2/page_123.jpg,manuscript_images2/page_125.jpg,1
manuscript_images2/page_123.jpg,manuscript_images2/page_425.jpg,0
manuscript_images2/page_124.jpg,manuscript_images2/page_126.jpg,1
manuscript_images2/page_124.jpg,manuscript_images2/page_328.jpg,0
manuscript_images2/page_125.jpg,manuscript_images2/page_127.jpg,1
manuscript_images2/page_125.jpg,manuscript_images2/page_401.jpg,0
manuscript_images2/page_126.jpg,manuscript_images2/page_128.jpg,1
manuscript_images2/page_126.jpg,manuscript_images2/page_332.jpg,0
manuscript_images2/page_127.jpg,manuscript_images2/page_129.jpg,1
manuscript_images2/page_127.jpg,manuscript_images2/page_259.jpg,0
manuscript_images2/page_128.jpg,manuscript_images2/page_130.jpg,1
manuscript_images2/page_128.jpg,manuscript_images2/page_340.jpg,0
manuscript_images2/page_129.jpg,manuscript_images2/page_131.jpg,1
manuscript_images2/page_129.jpg,manuscript_images2/page_269.jpg,0
manuscript_images2/page_130.jpg,manuscript_images2/page_132.jpg,1
manuscript_images2/page_130.jpg,manuscript_images2/page_188.jpg,0
manuscript_images2/page_131.jpg,manuscript_images2/page_133.jpg,1
manuscript_images2/page_131.jpg,manuscript_images2/page_217.jpg,0
manuscript_images2/page_132.jpg,manuscript_images2/page_134.jpg,1
manuscript_images2/page_132.jpg,manuscript_images2/page_332.jpg,0
manuscript_images2/page_133.jpg,manuscript_images2/page_135.jpg,1
manuscript_images2/page_133.jpg,manuscript_images2/page_237.jpg,0
manuscript_images2/page_134.jpg,manuscript_images2/page_136.jpg,1
manuscript_images2/page_134.jpg,manuscript_images2/page_376.jpg,0
manuscript_images2/page_135.jpg,manuscript_images2/page_137.jpg,1
manuscript_images2/page_135.jpg,manuscript_images2/page_385.jpg,0
manuscript_images2/page_136.jpg,manuscript_images2/page_138.jpg,1
manuscript_images2/page_136.jpg,manuscript_images2/page_304.jpg,0
manuscript_images2/page_137.jpg,manuscript_images2/page_139.jpg,1
manuscript_images2/page_137.jpg,manuscript_images2/page_371.jpg,0
manuscript_images2/page_138.jpg,manuscript_images2/page_140.jpg,1
manuscript_images2/page_138.jpg,manuscript_images2/page_366.jpg,0
manuscript_images2/page_139.jpg,manuscript_images2/page_141.jpg,1
manuscript_images2/page_139.jpg,manuscript_images2/page_237.jpg,0
manuscript_images2/page_140.jpg,manuscript_images2/page_142.jpg,1
manuscript_images2/page_140.jpg,manuscript_images2/page_162.jpg,0
manuscript_images2/page_141.jpg,manuscript_images2/page_143.jpg,1
manuscript_images2/page_141.jpg,manuscript_images2/page_365.jpg,0
manuscript_images2/page_142.jpg,manuscript_images2/page_144.jpg,1
manuscript_images2/page_142.jpg,manuscript_images2/page_188.jpg,0
manuscript_images2/page_143.jpg,manuscript_images2/page_145.jpg,1
manuscript_images2/page_143.jpg,manuscript_images2/page_401.jpg,0
manuscript_images2/page_144.jpg,manuscript_images2/page_146.jpg,1
manuscript_images2/page_144.jpg,manuscript_images2/page_370.jpg,0
manuscript_images2/page_145.jpg,manuscript_images2/page_147.jpg,1
manuscript_images2/page_145.jpg,manuscript_images2/page_397.jpg,0
manuscript_images2/page_146.jpg,manuscript_images2/page_148.jpg,1
manuscript_images2/page_146.jpg,manuscript_images2/page_282.jpg,0
manuscript_images2/page_147.jpg,manuscript_images2/page_149.jpg,1
manuscript_images2/page_147.jpg,manuscript_images2/page_385.jpg,0
manuscript_images2/page_148.jpg,manuscript_images2/page_150.jpg,1
manuscript_images2/page_148.jpg,manuscript_images2/page_336.jpg,0
manuscript_images2/page_149.jpg,manuscript_images2/page_151.jpg,1
manuscript_images2/page_149.jpg,manuscript_images2/page_363.jpg,0
manuscript_images2/page_150.jpg,manuscript_images2/page_152.jpg,1
manuscript_images2/page_150.jpg,manuscript_images2/page_402.jpg,0
manuscript_images2/page_151.jpg,manuscript_images2/page_153.jpg,1
manuscript_images2/page_151.jpg,manuscript_images2/page_397.jpg,0
manuscript_images2/page_152.jpg,manuscript_images2/page_154.jpg,1
manuscript_images2/page_152.jpg,manuscript_images2/page_390.jpg,0
manuscript_images2/page_153.jpg,manuscript_images2/page_155.jpg,1
manuscript_images2/page_153.jpg,manuscript_images2/page_177.jpg,0
manuscript_images2/page_154.jpg,manuscript_images2/page_156.jpg,1
manuscript_images2/page_154.jpg,manuscript_images2/page_168.jpg,0
manuscript_images2/page_155.jpg,manuscript_images2/page_157.jpg,1
manuscript_images2/page_155.jpg,manuscript_images2/page_365.jpg,0
manuscript_images2/page_156.jpg,manuscript_images2/page_158.jpg,1
manuscript_images2/page_156.jpg,manuscript_images2/page_402.jpg,0
manuscript_images2/page_157.jpg,manuscript_images2/page_159.jpg,1
manuscript_images2/page_157.jpg,manuscript_images2/page_181.jpg,0
manuscript_images2/page_158.jpg,manuscript_images2/page_160.jpg,1
manuscript_images2/page_158.jpg,manuscript_images2/page_206.jpg,0
manuscript_images2/page_159.jpg,manuscript_images2/page_161.jpg,1
manuscript_images2/page_159.jpg,manuscript_images2/page_313.jpg,0
manuscript_images2/page_160.jpg,manuscript_images2/page_162.jpg,1
manuscript_images2/page_160.jpg,manuscript_images2/page_226.jpg,0
manuscript_images2/page_161.jpg,manuscript_images2/page_163.jpg,1
manuscript_images2/page_161.jpg,manuscript_images2/page_263.jpg,0
manuscript_images2/page_162.jpg,manuscript_images2/page_164.jpg,1
manuscript_images2/page_162.jpg,manuscript_images2/page_214.jpg,0
manuscript_images2/page_163.jpg,manuscript_images2/page_165.jpg,1
manuscript_images2/page_163.jpg,manuscript_images2/page_271.jpg,0
manuscript_images2/page_164.jpg,manuscript_images2/page_166.jpg,1
manuscript_images2/page_164.jpg,manuscript_images2/page_426.jpg,0
manuscript_images2/page_165.jpg,manuscript_images2/page_167.jpg,1
manuscript_images2/page_165.jpg,manuscript_images2/page_263.jpg,0
manuscript_images2/page_166.jpg,manuscript_images2/page_168.jpg,1
manuscript_images2/page_166.jpg,manuscript_images2/page_174.jpg,0
manuscript_images2/page_167.jpg,manuscript_images2/page_169.jpg,1
manuscript_images2/page_167.jpg,manuscript_images2/page_191.jpg,0
manuscript_images2/page_168.jpg,manuscript_images2/page_170.jpg,1
manuscript_images2/page_168.jpg,manuscript_images2/page_280.jpg,0
manuscript_images2/page_169.jpg,manuscript_images2/page_171.jpg,1
manuscript_images2/page_169.jpg,manuscript_images2/page_395.jpg,0
manuscript_images2/page_170.jpg,manuscript_images2/page_172.jpg,1
manuscript_images2/page_170.jpg,manuscript_images2/page_390.jpg,0
manuscript_images2/page_171.jpg,manuscript_images2/page_173.jpg,1
manuscript_images2/page_171.jpg,manuscript_images2/page_195.jpg,0
manuscript_images2/page_172.jpg,manuscript_images2/page_174.jpg,1
manuscript_images2/page_172.jpg,manuscript_images2/page_288.jpg,0
manuscript_images2/page_173.jpg,manuscript_images2/page_175.jpg,1
manuscript_images2/page_173.jpg,manuscript_images2/page_347.jpg,0
manuscript_images2/page_174.jpg,manuscript_images2/page_176.jpg,1
manuscript_images2/page_174.jpg,manuscript_images2/page_380.jpg,0
manuscript_images2/page_175.jpg,manuscript_images2/page_177.jpg,1
manuscript_images2/page_175.jpg,manuscript_images2/page_367.jpg,0
manuscript_images2/page_176.jpg,manuscript_images2/page_178.jpg,1
manuscript_images2/page_176.jpg,manuscript_images2/page_308.jpg,0
manuscript_images2/page_177.jpg,manuscript_images2/page_179.jpg,1
manuscript_images2/page_177.jpg,manuscript_images2/page_353.jpg,0
manuscript_images2/page_178.jpg,manuscript_images2/page_180.jpg,1
manuscript_images2/page_178.jpg,manuscript_images2/page_372.jpg,0
manuscript_images2/page_179.jpg,manuscript_images2/page_181.jpg,1
manuscript_images2/page_179.jpg,manuscript_images2/page_397.jpg,0
manuscript_images2/page_180.jpg,manuscript_images2/page_182.jpg,1
manuscript_images2/page_180.jpg,manuscript_images2/page_232.jpg,0
manuscript_images2/page_181.jpg,manuscript_images2/page_183.jpg,1
manuscript_images2/page_181.jpg,manuscript_images2/page_349.jpg,0
manuscript_images2/page_182.jpg,manuscript_images2/page_184.jpg,1
manuscript_images2/page_182.jpg,manuscript_images2/page_318.jpg,0
manuscript_images2/page_183.jpg,manuscript_images2/page_185.jpg,1
manuscript_images2/page_183.jpg,manuscript_images2/page_217.jpg,0
manuscript_images2/page_184.jpg,manuscript_images2/page_186.jpg,1
manuscript_images2/page_184.jpg,manuscript_images2/page_226.jpg,0
manuscript_images2/page_185.jpg,manuscript_images2/page_187.jpg,1
manuscript_images2/page_185.jpg,manuscript_images2/page_281.jpg,0
manuscript_images2/page_186.jpg,manuscript_images2/page_188.jpg,1
manuscript_images2/page_186.jpg,manuscript_images2/page_350.jpg,0
manuscript_images2/page_187.jpg,manuscript_images2/page_189.jpg,1
manuscript_images2/page_187.jpg,manuscript_images2/page_373.jpg,0
manuscript_images2/page_188.jpg,manuscript_images2/page_190.jpg,1
manuscript_images2/page_188.jpg,manuscript_images2/page_238.jpg,0
manuscript_images2/page_189.jpg,manuscript_images2/page_191.jpg,1
manuscript_images2/page_189.jpg,manuscript_images2/page_369.jpg,0
manuscript_images2/page_190.jpg,manuscript_images2/page_192.jpg,1
manuscript_images2/page_190.jpg,manuscript_images2/page_380.jpg,0
manuscript_images2/page_191.jpg,manuscript_images2/page_193.jpg,1
manuscript_images2/page_191.jpg,manuscript_images2/page_229.jpg,0
manuscript_images2/page_192.jpg,manuscript_images2/page_194.jpg,1
manuscript_images2/page_192.jpg,manuscript_images2/page_198.jpg,0
manuscript_images2/page_193.jpg,manuscript_images2/page_195.jpg,1
manuscript_images2/page_193.jpg,manuscript_images2/page_287.jpg,0
manuscript_images2/page_194.jpg,manuscript_images2/page_196.jpg,1
manuscript_images2/page_194.jpg,manuscript_images2/page_306.jpg,0
manuscript_images2/page_195.jpg,manuscript_images2/page_197.jpg,1
manuscript_images2/page_195.jpg,manuscript_images2/page_237.jpg,0
manuscript_images2/page_196.jpg,manuscript_images2/page_198.jpg,1
manuscript_images2/page_196.jpg,manuscript_images2/page_378.jpg,0
manuscript_images2/page_197.jpg,manuscript_images2/page_199.jpg,1
manuscript_images2/page_197.jpg,manuscript_images2/page_261.jpg,0
manuscript_images2/page_198.jpg,manuscript_images2/page_200.jpg,1
manuscript_images2/page_198.jpg,manuscript_images2/page_308.jpg,0
manuscript_images2/page_199.jpg,manuscript_images2/page_201.jpg,1
manuscript_images2/page_199.jpg,manuscript_images2/page_321.jpg,0
manuscript_images2/page_200.jpg,manuscript_images2/page_202.jpg,1
manuscript_images2/page_200.jpg,manuscript_images2/page_396.jpg,0
manuscript_images2/page_201.jpg,manuscript_images2/page_203.jpg,1
manuscript_images2/page_201.jpg,manuscript_images2/page_261.jpg,0
manuscript_images2/page_202.jpg,manuscript_images2/page_204.jpg,1
manuscript_images2/page_202.jpg,manuscript_images2/page_370.jpg,0
manuscript_images2/page_203.jpg,manuscript_images2/page_205.jpg,1
manuscript_images2/page_203.jpg,manuscript_images2/page_309.jpg,0
manuscript_images2/page_204.jpg,manuscript_images2/page_206.jpg,1
manuscript_images2/page_204.jpg,manuscript_images2/page_392.jpg,0
manuscript_images2/page_205.jpg,manuscript_images2/page_207.jpg,1
manuscript_images2/page_205.jpg,manuscript_images2/page_279.jpg,0
manuscript_images2/page_206.jpg,manuscript_images2/page_208.jpg,1
manuscript_images2/page_206.jpg,manuscript_images2/page_210.jpg,0
manuscript_images2/page_207.jpg,manuscript_images2/page_209.jpg,1
manuscript_images2/page_207.jpg,manuscript_images2/page_313.jpg,0
manuscript_images2/page_208.jpg,manuscript_images2/page_210.jpg,1
manuscript_images2/page_208.jpg,manuscript_images2/page_302.jpg,0
manuscript_images2/page_209.jpg,manuscript_images2/page_211.jpg,1
manuscript_images2/page_209.jpg,manuscript_images2/page_277.jpg,0
manuscript_images2/page_210.jpg,manuscript_images2/page_212.jpg,1
